"decimalLongitude","decimalLatitude","category","kingdom","phylum","class","order","family","genus","speciesFixed","year","month","userNumber","original.inat.taxonID"
-122.5112686157,37.7833824158,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Foeniculum","Foeniculum vulgare",2012,1,7,53052
-122.5107269287,37.7834663391,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Montiaceae","Claytonia","Claytonia perfoliata",2012,1,7,52994
-122.5102615356,37.7835197449,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Phrymaceae","Mimulus","Mimulus aurantiacus",2012,1,7,48858
-122.5095534325,37.7840114426,"Plant","Plantae","Pinophyta","Pinopsida","Pinales","Cupressaceae","Cupressus","Cupressus macrocarpa",2012,1,7,322545
-122.5093154907,37.7841300964,"Invertebrate","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus vosnesenskii",2012,1,7,57689
-122.5091629028,37.7842636108,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Lobularia","Lobularia maritima",2012,1,7,56992
-122.5089416504,37.7841529846,"Plant","Plantae","Pteridophyta","Filicopsida","Polypodiales","Polypodiaceae","Polypodium","Polypodium scouleri",2012,1,7,64288
-122.5088119507,37.7842674255,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Alliaceae","Allium","Allium triquetrum",2012,1,7,55505
-122.5079727173,37.7846336365,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Araliaceae","Hedera","Hedera helix",2012,1,7,55882
-122.5073928833,37.7847442627,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","Acacia verticillata",2012,1,7,57037
-122.5065689087,37.7846221924,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Fragaria","Fragaria chiloensis",2012,1,7,55367
-122.5051422119,37.7851066589,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus","Raphanus sativus",2012,1,7,55410
-122.5052871704,37.7856483459,"Plant","Plantae","Pteridophyta","Filicopsida","Polypodiales","Dryopteridaceae","Polystichum","Polystichum munitum",2012,1,7,47751
-122.5051345825,37.7863578796,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Delairea","Delairea odorata",2012,1,7,53208
-122.5052490234,37.7868309021,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Urticaceae","Parietaria","Parietaria judaica",2012,1,7,57281
-122.5051498413,37.7872123718,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Aizoaceae","Tetragonia","Tetragonia tetragonoides",2012,1,7,418653
-122.5054244995,37.7871818542,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","Acacia longifolia",2012,1,7,63379
-122.5051116943,37.7871322632,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Saxifragales","Crassulaceae","Dudleya","Dudleya farinosa",2012,1,7,51889
-122.5043029785,37.7858810425,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Rubus","Rubus ursinus",2012,1,7,53445
-122.5035018921,37.7856445313,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Hirschfeldia","Hirschfeldia incana",2012,1,7,53097
-122.5036315918,37.7854690552,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Bellis","Bellis perennis",2012,1,7,55563
-122.5045166016,37.7846794128,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Conium","Conium maculatum",2012,1,7,52998
-122.506942749,37.7839012146,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Genista","Genista monspessulana",2012,1,7,53403
-122.5122146606,37.7815704346,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Stellaria","Stellaria media",2012,1,7,53298
-122.5052927,37.7843484,"Plant","Plantae","Magnoliophyta","Liliopsida","Alismatales","Araceae","Zantedeschia","Zantedeschia aethiopica",2012,1,87,56006
-122.5127828121,37.7813887554,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Scrophulariaceae","Scrophularia","Scrophularia californica",2012,1,7,50812
-122.5132066011,37.7805027753,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Boraginales","Boraginaceae","Phacelia","Phacelia californica",2012,1,7,53170
-122.5132320821,37.7802045726,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Muehlenbeckia","Muehlenbeckia complexa",2012,1,7,78126
-122.5133246183,37.7806011396,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Fragaria","Fragaria chiloensis",2012,1,7,55367
-122.5129759312,37.7815493016,"Bird","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Sayornis","Sayornis nigricans",2012,1,7,17013
-122.5141990185,37.7810133916,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Plantaginaceae","Plantago","Plantago maritima",2012,1,7,68543
-122.5141561031,37.781214641,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Aizoaceae","Carpobrotus","Carpobrotus chilensis",2012,1,7,56026
-122.5130403042,37.7813576635,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron glaucus",2012,1,7,50878
-122.5129115582,37.7813310941,"Bird","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Melozone","Melozone crissalis",2012,1,7,73044
-122.5069892406,37.7871636884,"Invertebrate","Animalia","Mollusca","Gastropoda","Neogastropoda","Muricidae","Nucella","Nucella ostrina",2012,1,7,122704
-122.5067746639,37.7872744796,"Invertebrate","Animalia","Cnidaria","Anthozoa","Actiniaria","Actiniidae","Anthopleura","Anthopleura elegantissima",2012,1,7,52564
-122.5066888332,37.7873400498,"Invertebrate","Animalia","Mollusca","Gastropoda","Neogastropoda","Muricidae","Nucella","Nucella ostrina",2012,1,7,122704
-122.5059914589,37.7870486573,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Oxalidales","Oxalidaceae","Oxalis","Oxalis pes-caprae",2012,1,7,53169
-122.5068390369,37.7872869151,"Invertebrate","Animalia","Arthropoda","","Scalpelliformes","Pollicipedidae","Pollicipes","Pollicipes polymerus",2012,1,7,48786
-122.506248951,37.7872860669,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Heracleum","Heracleum maximum",2012,1,7,53094
-122.5126326084,37.7841869636,"Bird","Animalia","Chordata","Aves","Suliformes","Phalacrocoracidae","Phalacrocorax","Phalacrocorax penicillatus",2012,1,7,4277
-122.5097680092,37.7853076305,"Bird","Animalia","Chordata","Aves","Passeriformes","Corvidae","Corvus","Corvus corax",2012,1,7,8010
-122.5087380409,37.7842335995,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Tropaeolaceae","Tropaeolum","Tropaeolum majus",2012,1,7,54329
-122.5108623505,37.7834619829,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Aizoaceae","Carpobrotus","Carpobrotus edulis",2012,1,7,49322
-122.5084805489,37.7847039145,"Plant","Plantae","Chlorophyta","Ulvophyceae","Trentepohliales","Trentepohliaceae","Trentepohlia","Trentepohlia aurea",2012,1,7,68608
-122.5066888332,37.7873660513,"Microbe","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Egregia","Egregia menziesii",2012,1,7,67419
-122.5067156553,37.787267555,"Invertebrate","Animalia","Mollusca","Bivalvia","Mytiloida","Mytilidae","Mytilus","Mytilus californianus",2012,1,7,62806
-122.5066030025,37.7873807486,"Invertebrate","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Pisaster","Pisaster ochraceus",2012,1,7,49699
-122.5065493584,37.7859514759,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Rubus","Rubus armeniacus",2012,1,7,61317
-122.5052927,37.7843484,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Lobularia","Lobularia maritima",2012,1,87,56992
-122.5052927,37.7843484,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Tropaeolaceae","Tropaeolum","Tropaeolum majus",2012,1,87,54329
-122.5052927,37.7843484,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Saxifragales","Grossulariaceae","Ribes","Ribes sanguineum",2012,1,87,53435
-122.5052927,37.7843484,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","Acacia longifolia",2012,1,87,63379
-122.5052927,37.7843484,"Plant","Plantae","Pinophyta","Pinopsida","Pinales","Cupressaceae","Cupressus","Cupressus macrocarpa",2012,1,87,322545
-122.508169,37.784393,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Artemisia","Artemisia pycnocephala",2012,1,84,60952
-122.506731,37.784554,"Bird","Animalia","Chordata","Aves","Caprimulgiformes","Trochilidae","Calypte","Calypte anna",2012,1,84,6317
-122.5087165833,37.7836044362,"Plant","Plantae","Chlorophyta","Ulvophyceae","Trentepohliales","Trentepohliaceae","Trentepohlia","Trentepohlia aurea",2012,1,84,68608
-122.509735,37.783824,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Heracleum","Heracleum maximum",2012,1,84,53094
-122.510207,37.783604,"Bird","Animalia","Chordata","Aves","Passeriformes","Corvidae","Corvus","Corvus brachyrhynchos",2012,1,84,8021
-122.51113,37.783027,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Scrophulariaceae","Scrophularia","Scrophularia californica",2012,1,84,50812
-122.51113,37.783027,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Fragaria","Fragaria chiloensis",2012,1,84,55367
-122.505594,37.785995,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium","Cirsium vulgare",2012,1,84,52989
-122.506045,37.784604,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Rubus","Rubus ursinus",2012,1,84,53444
-122.504414,37.78669,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Tropaeolaceae","Tropaeolum","Tropaeolum majus",2012,1,84,54329
-122.50553,37.785037,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Helminthotheca","Helminthotheca echioides",2012,1,84,61906
-122.502998,37.786606,"Plant","Plantae","Pinophyta","Pinopsida","Pinales","Cupressaceae","Cupressus","Cupressus macrocarpa",2012,1,84,322545
-122.505594,37.785368,"Plant","Plantae","Pteridophyta","Filicopsida","Polypodiales","Polypodiaceae","Polypodium","Polypodium scouleri",2012,1,84,64288
-122.503062,37.787055,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Cotoneaster","Cotoneaster franchetii",2012,1,84,64290
-122.498213,37.786919,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","Acacia longifolia",2012,1,84,63379
-122.505744,37.78474,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Foeniculum","Foeniculum vulgare",2012,1,84,53052
-122.499564,37.787598,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Lobularia","Lobularia maritima",2012,1,84,56992
-122.504993,37.785775,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Oxalidales","Oxalidaceae","Oxalis","Oxalis pes-caprae",2012,1,84,53169
-122.501388,37.787513,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Rubus","Rubus ursinus",2012,1,84,53445
-122.6894760132,37.9313020076,"Bird","Animalia","Chordata","Aves","Charadriiformes","Recurvirostridae","Recurvirostra","Recurvirostra americana",2012,1,85,4885
-122.5113022327,37.5119249625,"Invertebrate","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Pycnopodia","Pycnopodia helianthoides",2011,7,72,47673
-122.5113022327,37.5119249625,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Discodorididae","Geitodoris","Geitodoris heathi",2011,7,72,47505
-122.5113022327,37.5119249625,"Invertebrate","Animalia","Cnidaria","Anthozoa","Actiniaria","Actiniidae","Anthopleura","Anthopleura artemisia",2011,7,72,51658
-122.5113022327,37.5119249625,"Invertebrate","Animalia","Arthropoda","Malacostraca","Decapoda","Varunidae","Hemigrapsus","Hemigrapsus nudus",2011,7,72,48342
-122.5177234411,37.5233603594,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Cadlinidae","Cadlina","Cadlina luteomarginata",2011,10,72,50146
-122.5113022327,37.5119249625,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Polyceridae","Limacia","Limacia cockerelli",2011,7,72,50059
-122.5113022327,37.5119249625,"Invertebrate","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","Strongylocentrotus purpuratus",2011,7,72,48035
-122.5113022327,37.5119249625,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Dendronotidae","Dendronotus","Dendronotus albus",2011,7,72,47773
-122.5113022327,37.5119249625,"Invertebrate","Animalia","Echinodermata","Asteroidea","Valvatida","Asteropseidae","Dermasterias","Dermasterias imbricata",2011,7,72,63382
-122.4786190349,37.8388361395,"Bird","Animalia","Chordata","Aves","Podicipediformes","Podicipedidae","Podiceps","Podiceps auritus",2012,2,84,4209
-122.5738406181,37.8603998911,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Junonia","Junonia coenia",2012,2,23,48505
-122.5778198242,37.8676185608,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Gentianales","Apocynaceae","Vinca","Vinca major",2012,2,1,53326
-122.5733108521,37.8638534546,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Papaveraceae","Eschscholzia","Eschscholzia californica",2012,2,1,48225
-122.57056427,37.8664779663,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Sisyrinchium","Sisyrinchium bellum",2012,2,1,49918
-122.5661087036,37.8844680786,"Plant","Plantae","Magnoliophyta","Liliopsida","Liliales","Liliaceae","Scoliopus","Scoliopus bigelovii",2012,2,1,48990
-122.5660934448,37.8844642639,"Plant","Plantae","Magnoliophyta","Liliopsida","Liliales","Melanthiaceae","Trillium","Trillium ovatum",2012,2,1,49463
-122.5921065,37.8831248,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Malvales","Malvaceae","Sidalcea","Sidalcea malviflora",2012,2,1,48795
-122.5869575,37.8738565,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Boraginales","Boraginaceae","Cynoglossum","Cynoglossum grande",2012,2,1,49142
-122.5875624,37.8745333,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ericales","Primulaceae","Primula","Primula hendersonii",2012,2,1,487175
-122.5879542,37.8748903,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Arctotheca","Arctotheca prostrata",2012,2,1,75549
-122.5936713,37.8866878,"Plant","Plantae","Magnoliophyta","Liliopsida","Liliales","Melanthiaceae","Toxicoscordion","Toxicoscordion fremontii",2012,2,1,49649
-122.5863925,37.8739417,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Scabiosa","Scabiosa atropurpurea",2012,2,1,78988
-122.464857,37.804731,"Bird","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea herodias",2012,2,84,4956
-122.5541534424,37.8829994202,"Plant","Plantae","Pinophyta","Pinopsida","Pinales","Cupressaceae","Sequoia","Sequoia sempervirens",2012,3,145,47372
-122.3671532839,37.4949921611,"Herp","Animalia","Chordata","Reptilia","Squamata","Boidae","Charina","Charina bottae",2012,3,18,243962
-122.3671532839,37.4949921611,"Herp","Animalia","Chordata","Reptilia","Squamata","Anguidae","Elgaria","Elgaria multicarinata",2012,3,18,32055
-122.3671532839,37.4949921611,"Herp","Animalia","Chordata","Reptilia","Squamata","Colubridae","Thamnophis","Thamnophis elegans",2012,3,18,28398
-122.3671532839,37.4949921611,"Herp","Animalia","Chordata","Amphibia","Caudata","Plethodontidae","Batrachoseps","Batrachoseps attenuatus",2012,3,18,27459
-122.561545372,37.8522719917,"Plant","Plantae","Equisetophyta","Equisetopsida","Equisetales","Equisetaceae","Equisetum","Equisetum telmateia",2012,2,23,57030
-122.5724887848,37.8598535414,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Sisyrinchium","Sisyrinchium bellum",2012,2,23,49918
-122.5592279434,37.8530513601,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Heracleum","Heracleum maximum",2012,2,23,53094
-122.5725317001,37.8601330697,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ericales","Myrsinaceae","Anagallis","Anagallis arvensis",2012,2,23,52830
-122.5593996048,37.8525007202,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Chasmanthe","Chasmanthe floribunda",2012,2,23,56028
-122.6404800415,37.8970985413,"Plant","Plantae","Magnoliophyta","Liliopsida","Alismatales","Araceae","Zantedeschia","Zantedeschia aethiopica",2012,3,24,56006
-122.642288208,37.8978042603,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Scrophulariaceae","Myoporum","Myoporum laetum",2012,3,24,63611
-122.6408462524,37.8968849182,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Cakile","Cakile maritima",2012,3,24,60982
-122.6859817505,37.930316925,"Bird","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Numenius","Numenius americanus",2012,3,24,3906
-122.6658859253,37.9144020081,"Bird","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Anas americana",2012,3,24,6985
-122.6658859253,37.9144020081,"Mammal","Animalia","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca vitulina",2012,3,24,41708
-122.6658554077,37.9144248962,"Plant","Plantae","Magnoliophyta","Liliopsida","Poales","Poaceae","Distichlis","Distichlis spicata",2012,3,24,58372
-122.6658630371,37.9143600464,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Frankeniaceae","Frankenia","Frankenia salina",2012,3,24,58168
-122.6609954834,37.9117050171,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Chasmanthe","Chasmanthe floribunda",2012,3,24,56028
-122.6506958008,37.9060630798,"Bird","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Anas crecca",2012,3,24,6937
-122.6022262573,37.9101829529,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Orchidaceae","Calypso","Calypso bulbosa",2012,3,24,47215
-122.6020669938,37.9098836148,"Plant","Plantae","Magnoliophyta","Liliopsida","Liliales","Liliaceae","Fritillaria","Fritillaria affinis",2012,3,24,50618
-122.6004562378,37.9111022949,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Tauschia","Tauschia kelloggii",2012,3,24,56845
-122.6003115177,37.9111946576,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rhamnaceae","Ceanothus","Ceanothus jepsonii",2012,3,24,63003
-122.6001422405,37.9111392197,"Plant","Plantae","Pinophyta","Pinopsida","Pinales","Pinaceae","Pseudotsuga","Pseudotsuga menziesii",2012,3,24,48256
-122.600151062,37.9111862183,"Herp","Animalia","Chordata","Amphibia","Caudata","Plethodontidae","Batrachoseps","Batrachoseps attenuatus",2012,3,24,27459
-122.6012496948,37.9103431702,"Fungi","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellaceae","Tremella","Tremella aurantia",2012,3,24,67584
-122.6018447876,37.9103775024,"Invertebrate","Animalia","Arthropoda","Arachnida","Scorpiones","Vaejovidae","Uroctonus","Uroctonus mordax",2012,3,24,52576
