"decimalLongitude","decimalLatitude","category","kingdom","phylum","class","order","family","genus","speciesFixed","year","month","userNumber","original.inat.taxonID","species","root","user","xbin","ybin","geo_bin","user_obs","user_spp","user_visits","user_locations"
-122.950962,38.119316,"plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Nasturtium","Nasturtium officinale",2011,7,1,78174,"Nasturtium officinale","life",1,2,5,"2 5",0.979710144927536,0.979710144927536,0.985507246376812,0.985507246376812
-122.9508304596,38.1135170487,"herp","Animalia","Chordata","Reptilia","Squamata","Anguidae","Elgaria","Elgaria coerulea",2010,8,68,32064,"Elgaria coerulea","life",68,2,5,"2 5",0.0666666666666667,0.228985507246377,0.489855072463768,0.295652173913043
-122.9817295074,37.9953848266,"mammal","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Odocoileus","Odocoileus hemionus",2010,12,40,42221,"Odocoileus hemionus","life",40,2,3,"2 3",0.884057971014493,0.892753623188406,0.68695652173913,0.808695652173913
-122.9818663001,37.9973484671,"mammal","Animalia","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca vitulina",2010,12,40,41708,"Phoca vitulina","life",40,2,3,"2 3",0.884057971014493,0.892753623188406,0.68695652173913,0.808695652173913
-122.9822337627,37.9974351282,"mammal","Animalia","Chordata","Mammalia","Carnivora","Phocidae","Mirounga","Mirounga angustirostris",2010,12,40,41728,"Mirounga angustirostris","life",40,2,3,"2 3",0.884057971014493,0.892753623188406,0.68695652173913,0.808695652173913
-123.0164158344,37.9971011655,"mammal","Animalia","Chordata","Mammalia","Carnivora","Otariidae","Zalophus","Zalophus californianus",2010,12,40,41740,"Zalophus californianus","life",40,1,3,"1 3",0.884057971014493,0.892753623188406,0.68695652173913,0.808695652173913
-122.7835679054,37.9531908523,"invertebrate","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Pisaster","Pisaster brevispinus",2010,6,67,49539,"Pisaster brevispinus","life",67,5,2,"5 2",0.0753623188405797,0.263768115942029,0.0492753623188406,0.0347826086956522
-122.9734897614,38.0828584426,"bird","Animalia","Chordata","Aves","Charadriiformes","Laridae","Larus","Larus glaucescens",2010,12,40,4399,"Larus glaucescens","life",40,2,4,"2 4",0.884057971014493,0.892753623188406,0.68695652173913,0.808695652173913
-122.9712152481,38.0877900844,"bird","Animalia","Chordata","Aves","Charadriiformes","Laridae","Larus","Larus occidentalis",2010,12,40,4345,"Larus occidentalis","life",40,2,4,"2 4",0.884057971014493,0.892753623188406,0.68695652173913,0.808695652173913
-122.8001010418,38.0408669092,"bird","Animalia","Chordata","Aves","Passeriformes","Corvidae","Aphelocoma","Aphelocoma californica",2010,12,40,506118,"Aphelocoma californica","life",40,4,4,"4 4",0.884057971014493,0.892753623188406,0.68695652173913,0.808695652173913
-122.9375228507,38.0903411468,"herp","Animalia","Chordata","Amphibia","Caudata","Plethodontidae","Batrachoseps","Batrachoseps attenuatus",2012,1,85,27459,"Batrachoseps attenuatus","life",85,2,4,"2 4",0.814492753623188,0.828985507246377,0.594202898550725,0.884057971014493
-122.9401812842,38.180524696,"herp","Animalia","Chordata","Amphibia","Caudata","Salamandridae","Taricha","Taricha granulosa",2012,1,85,27826,"Taricha granulosa","life",85,2,6,"2 6",0.814492753623188,0.828985507246377,0.594202898550725,0.884057971014493
-122.8833782673,38.0330927499,"bird","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Anas americana",2012,1,85,6985,"Anas americana","life",85,3,3,"3 3",0.814492753623188,0.828985507246377,0.594202898550725,0.884057971014493
-122.8777644038,38.0414605,"bird","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Sayornis","Sayornis nigricans",2012,1,85,17013,"Sayornis nigricans","life",85,3,4,"3 4",0.814492753623188,0.828985507246377,0.594202898550725,0.884057971014493
-122.8078365326,38.0531602266,"bird","Animalia","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","Callipepla californica",2012,1,85,1409,"Callipepla californica","life",85,4,4,"4 4",0.814492753623188,0.828985507246377,0.594202898550725,0.884057971014493
-122.8787595034,38.0395529652,"bird","Animalia","Chordata","Aves","Passeriformes","Paridae","Poecile","Poecile rufescens",2012,1,85,144820,"Poecile rufescens","life",85,3,4,"3 4",0.814492753623188,0.828985507246377,0.594202898550725,0.884057971014493
-122.883067131,38.0331265524,"bird","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Anas platyrhynchos",2012,1,85,6930,"Anas platyrhynchos","life",85,3,3,"3 3",0.814492753623188,0.828985507246377,0.594202898550725,0.884057971014493
-122.8834962845,38.0330927499,"bird","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Anas acuta",2012,1,85,6933,"Anas acuta","life",85,3,3,"3 3",0.814492753623188,0.828985507246377,0.594202898550725,0.884057971014493
-122.8843009472,38.0325159927,"bird","Animalia","Chordata","Aves","Falconiformes","Falconidae","Falco","Falco peregrinus",2012,1,85,4647,"Falco peregrinus","life",85,3,3,"3 3",0.814492753623188,0.828985507246377,0.594202898550725,0.884057971014493
-122.8600001335,38.0440692849,"bird","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Buteo","Buteo jamaicensis",2012,1,85,5212,"Buteo jamaicensis","life",85,3,4,"3 4",0.814492753623188,0.828985507246377,0.594202898550725,0.884057971014493
-122.8837752342,38.0252543789,"bird","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris alba",2012,1,85,3849,"Calidris alba","life",85,3,3,"3 3",0.814492753623188,0.828985507246377,0.594202898550725,0.884057971014493
-122.8787863255,38.0402923257,"bird","Animalia","Chordata","Aves","Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",2012,1,85,8234,"Cyanocitta stelleri","life",85,3,4,"3 4",0.814492753623188,0.828985507246377,0.594202898550725,0.884057971014493
-122.7995324135,38.0411372999,"bird","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Zonotrichia","Zonotrichia atricapilla",2010,12,40,9185,"Zonotrichia atricapilla","life",40,4,4,"4 4",0.884057971014493,0.892753623188406,0.68695652173913,0.808695652173913
-122.979515,37.99519,"bird","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Sayornis","Sayornis nigricans",2010,12,40,17013,"Sayornis nigricans","life",40,2,3,"2 3",0.884057971014493,0.892753623188406,0.68695652173913,0.808695652173913
-122.9653005585,37.9902275817,"bird","Animalia","Chordata","Aves","Passeriformes","Corvidae","Corvus","Corvus corax",2010,12,40,8010,"Corvus corax","life",40,2,3,"2 3",0.884057971014493,0.892753623188406,0.68695652173913,0.808695652173913
-122.9795752749,37.9953240031,"bird","Animalia","Chordata","Aves","Columbiformes","Columbidae","Streptopelia","Streptopelia decaocto",2010,12,40,2969,"Streptopelia decaocto","life",40,2,3,"2 3",0.884057971014493,0.892753623188406,0.68695652173913,0.808695652173913
-122.9919433594,38.0026557406,"bird","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea herodias",2012,4,343,4956,"Ardea herodias","life",343,1,3,"1 3",0.608695652173913,0.605797101449275,0.527536231884058,0.826086956521739
-122.9019927979,38.0486317945,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium fucatum",2012,4,343,53901,"Trifolium fucatum","life",343,3,4,"3 4",0.608695652173913,0.605797101449275,0.527536231884058,0.826086956521739
-122.9368400574,38.0728252404,"plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus","Raphanus sativus",2012,4,343,55410,"Raphanus sativus","life",343,2,4,"2 4",0.608695652173913,0.605797101449275,0.527536231884058,0.826086956521739
-122.9864501953,38.0113122607,"bird","Animalia","Chordata","Aves","Charadriiformes","Laridae","Larus","Larus occidentalis",2012,4,343,4345,"Larus occidentalis","life",343,2,3,"2 3",0.608695652173913,0.605797101449275,0.527536231884058,0.826086956521739
-122.9740905762,38.027540481,"plant","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Papaveraceae","Eschscholzia","Eschscholzia californica",2012,4,343,48225,"Eschscholzia californica","life",343,2,3,"2 3",0.608695652173913,0.605797101449275,0.527536231884058,0.826086956521739
-122.951348,38.118697,"bird","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Stelgidopteryx","Stelgidopteryx serripennis",2012,5,1,11970,"Stelgidopteryx serripennis","life",1,2,5,"2 5",0.979710144927536,0.979710144927536,0.985507246376812,0.985507246376812
-122.950612,38.118552,"plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Orobanchaceae","Triphysaria","Triphysaria eriantha",2012,5,1,61114,"Triphysaria eriantha","life",1,2,5,"2 5",0.979710144927536,0.979710144927536,0.985507246376812,0.985507246376812
-122.944834,38.118988,"plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Sisyrinchium","Sisyrinchium californicum",2012,5,1,60550,"Sisyrinchium californicum","life",1,2,5,"2 5",0.979710144927536,0.979710144927536,0.985507246376812,0.985507246376812
-122.942195,38.121186,"herp","Animalia","Chordata","Reptilia","Squamata","Anguidae","Elgaria","Elgaria coerulea",2012,5,1,32064,"Elgaria coerulea","life",1,2,5,"2 5",0.979710144927536,0.979710144927536,0.985507246376812,0.985507246376812
-122.95492,38.119547,"invertebrate","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Cicindela","Cicindela hirticollis",2012,5,1,52619,"Cicindela hirticollis","life",1,2,5,"2 5",0.979710144927536,0.979710144927536,0.985507246376812,0.985507246376812
-122.954764,38.123927,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Agoseris","Agoseris apargioides",2012,5,1,58801,"Agoseris apargioides","life",1,2,5,"2 5",0.979710144927536,0.979710144927536,0.985507246376812,0.985507246376812
-122.954345,38.123591,"herp","Animalia","Chordata","Amphibia","Anura","Hylidae","Pseudacris","Pseudacris sierra",2012,5,1,120720,"Pseudacris sierra","life",1,2,5,"2 5",0.979710144927536,0.979710144927536,0.985507246376812,0.985507246376812
-122.951928,38.122175,"invertebrate","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Cicindela","Cicindela depressula",2012,5,1,127991,"Cicindela depressula","life",1,2,5,"2 5",0.979710144927536,0.979710144927536,0.985507246376812,0.985507246376812
-122.951364,38.118683,"plant","Plantae","Magnoliophyta","Liliopsida","Liliales","Liliaceae","Calochortus","Calochortus tolmiei",2012,5,1,50840,"Calochortus tolmiei","life",1,2,5,"2 5",0.979710144927536,0.979710144927536,0.985507246376812,0.985507246376812
-122.9733181,38.2247969606,"invertebrate","Animalia","Echinodermata","Asteroidea","Valvatida","Asterinidae","Patiria","Patiria miniata",2011,7,462,48830,"Patiria miniata","life",462,2,6,"2 6",0.953623188405797,0.942028985507246,0.982608695652174,0.956521739130435
-122.9732322693,38.2246283913,"invertebrate","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Pisaster","Pisaster brevispinus",2011,7,462,49539,"Pisaster brevispinus","life",462,2,6,"2 6",0.953623188405797,0.942028985507246,0.982608695652174,0.956521739130435
-122.9744553566,38.225724085,"invertebrate","Animalia","Cnidaria","Anthozoa","Actiniaria","Actiniidae","Anthopleura","Anthopleura xanthogrammica",2011,7,462,51659,"Anthopleura xanthogrammica","life",462,2,6,"2 6",0.953623188405797,0.942028985507246,0.982608695652174,0.956521739130435
-122.9423115013,38.1210467945,"mammal","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Mustela","Mustela frenata",2012,5,7,41810,"Mustela frenata","life",7,2,5,"2 5",0.991304347826087,0.994202898550725,0.971014492753623,0.968115942028986
-122.9496781883,38.11790952,"plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus","Raphanus sativus",2012,5,7,55410,"Raphanus sativus","life",7,2,5,"2 5",0.991304347826087,0.994202898550725,0.971014492753623,0.968115942028986
-122.9390459118,38.1228092558,"plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Rubus","Rubus spectabilis",2012,5,7,47543,"Rubus spectabilis","life",7,2,5,"2 5",0.991304347826087,0.994202898550725,0.971014492753623,0.968115942028986
-122.9496781883,38.11790952,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lupinus","Lupinus arboreus",2012,5,7,61010,"Lupinus arboreus","life",7,2,5,"2 5",0.991304347826087,0.994202898550725,0.971014492753623,0.968115942028986
-122.9496781883,38.11790952,"plant","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Papaveraceae","Eschscholzia","Eschscholzia californica",2012,5,7,48225,"Eschscholzia californica","life",7,2,5,"2 5",0.991304347826087,0.994202898550725,0.971014492753623,0.968115942028986
-122.9389681277,38.12278499,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Silybum","Silybum marianum",2012,5,7,52586,"Silybum marianum","life",7,2,5,"2 5",0.991304347826087,0.994202898550725,0.971014492753623,0.968115942028986
-122.9437344131,38.1188675476,"plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Potentilla","Potentilla anserina",2012,5,7,62216,"Potentilla anserina","life",7,2,5,"2 5",0.991304347826087,0.994202898550725,0.971014492753623,0.968115942028986
-122.9496781883,38.11790952,"bird","Animalia","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","Callipepla californica",2012,5,7,1409,"Callipepla californica","life",7,2,5,"2 5",0.991304347826087,0.994202898550725,0.971014492753623,0.968115942028986
-122.9496781883,38.11790952,"plant","Plantae","Magnoliophyta","Magnoliopsida","Malvales","Malvaceae","Sidalcea","Sidalcea malviflora",2012,5,7,48795,"Sidalcea malviflora","life",7,2,5,"2 5",0.991304347826087,0.994202898550725,0.971014492753623,0.968115942028986
-122.9363529739,38.1236406167,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium","Cirsium occidentale",2012,5,7,52621,"Cirsium occidentale","life",7,2,5,"2 5",0.991304347826087,0.994202898550725,0.971014492753623,0.968115942028986
-122.9499356804,38.1193950824,"plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Scrophulariaceae","Scrophularia","Scrophularia californica",2012,5,7,50812,"Scrophularia californica","life",7,2,5,"2 5",0.991304347826087,0.994202898550725,0.971014492753623,0.968115942028986
-122.9441206513,38.118584775,"plant","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus orthorhynchus",2012,5,7,67827,"Ranunculus orthorhynchus","life",7,2,5,"2 5",0.991304347826087,0.994202898550725,0.971014492753623,0.968115942028986
-122.9537980614,38.1187198268,"plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Plumbaginaceae","Armeria","Armeria maritima",2012,5,7,60476,"Armeria maritima","life",7,2,5,"2 5",0.991304347826087,0.994202898550725,0.971014492753623,0.968115942028986
-122.9441850243,38.1189224041,"plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Montiaceae","Claytonia","Claytonia sibirica",2012,5,7,55767,"Claytonia sibirica","life",7,2,5,"2 5",0.991304347826087,0.994202898550725,0.971014492753623,0.968115942028986
-122.9531972466,38.1189899298,"plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Fragaria","Fragaria chiloensis",2012,5,7,55367,"Fragaria chiloensis","life",7,2,5,"2 5",0.991304347826087,0.994202898550725,0.971014492753623,0.968115942028986
-122.9531972466,38.1186523009,"plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Nyctaginaceae","Abronia","Abronia latifolia",2012,5,7,52618,"Abronia latifolia","life",7,2,5,"2 5",0.991304347826087,0.994202898550725,0.971014492753623,0.968115942028986
-122.957746273,38.1215558582,"bird","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris alba",2012,5,7,3849,"Calidris alba","life",7,2,5,"2 5",0.991304347826087,0.994202898550725,0.971014492753623,0.968115942028986
-122.9586045799,38.1200703317,"invertebrate","Animalia","Arthropoda","Malacostraca","Decapoda","Hippidae","Emerita","Emerita analoga",2012,5,7,47414,"Emerita analoga","life",7,2,5,"2 5",0.991304347826087,0.994202898550725,0.971014492753623,0.968115942028986
-122.9524247704,38.1190574554,"plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Cakile","Cakile maritima",2012,5,7,60982,"Cakile maritima","life",7,2,5,"2 5",0.991304347826087,0.994202898550725,0.971014492753623,0.968115942028986
-122.9545705376,38.1184497229,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Cotula","Cotula coronopifolia",2012,5,7,58812,"Cotula coronopifolia","life",7,2,5,"2 5",0.991304347826087,0.994202898550725,0.971014492753623,0.968115942028986
-122.9239334994,38.1746685888,"plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Erysimum","Erysimum concinnum",2012,5,7,77069,"Erysimum concinnum","life",7,2,6,"2 6",0.991304347826087,0.994202898550725,0.971014492753623,0.968115942028986
-122.8928103388,38.0673812177,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lathyrus","Lathyrus littoralis",2012,5,7,61005,"Lathyrus littoralis","life",7,3,4,"3 4",0.991304347826087,0.994202898550725,0.971014492753623,0.968115942028986
-122.8260228599,38.0205686202,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Layia","Layia carnosa",2012,5,7,60971,"Layia carnosa","life",7,4,3,"4 3",0.991304347826087,0.994202898550725,0.971014492753623,0.968115942028986
-122.9550699104,38.1229983847,"plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Aizoaceae","Carpobrotus","Carpobrotus edulis",2012,5,7,49322,"Carpobrotus edulis","life",7,2,5,"2 5",0.991304347826087,0.994202898550725,0.971014492753623,0.968115942028986
-122.9371312965,38.1232684718,"bird","Animalia","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","Callipepla californica",2012,5,7,1409,"Callipepla californica","life",7,2,5,"2 5",0.991304347826087,0.994202898550725,0.971014492753623,0.968115942028986
-122.9554990639,38.1241462482,"plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Cardionema","Cardionema ramosissimum",2012,5,7,60988,"Cardionema ramosissimum","life",7,2,5,"2 5",0.991304347826087,0.994202898550725,0.971014492753623,0.968115942028986
